n,command,mean,stddev,median,user,system,min,max
590000,../project < in.txt,0.17140108705764706,0.0015623249996704397,0.17095268794000001,0.1555169870588235,0.015741024705882352,0.17068146394,0.17738868994
600000,../project < in.txt,0.1740378947525,0.000911901647603421,0.17364456994,0.15878288749999997,0.0151057675,0.17342104444,0.17700763044
610000,../project < in.txt,0.17657047592500005,0.0006187231992665636,0.17632095030000003,0.158633615,0.017782664999999996,0.17603341130000003,0.17836526630000002
620000,../project < in.txt,0.17975543526500007,0.002281156124573118,0.17902204514,0.16249563749999998,0.017110640000000003,0.17869550714000002,0.18802379914
630000,../project < in.txt,0.1823040981466667,0.0018912785634455191,0.18172770968000002,0.1637596133333333,0.01839172,0.18133082168,0.18900353168
640000,../project < in.txt,0.18471275754000005,0.0012988679037247248,0.18418280954000002,0.171153855,0.013436035000000002,0.18390021754000002,0.18808527454
650000,../project < in.txt,0.18711209748666668,0.0005321506161336338,0.18701085662,0.16853768000000002,0.01845198,0.18661462662,0.18852380162
660000,../project < in.txt,0.18980457236666667,0.00027643995462974213,0.1897788575,0.17179896666666664,0.01788027333333333,0.1893595465,0.1904767855
670000,../project < in.txt,0.19265801172000005,0.0004851962070890218,0.19268107572,0.17098719333333331,0.02154751333333333,0.19203100772000004,0.19385775372000003
680000,../project < in.txt,0.1967852144866667,0.003981689636467691,0.19553472382000003,0.18054531333333332,0.01610729333333333,0.19499720782000002,0.21068159782
690000,../project < in.txt,0.19828188739142855,0.0011519137598098622,0.19788247432,0.17854977714285716,0.019611548571428574,0.19758569532,0.20208050432
700000,../project < in.txt,0.20110957841142865,0.0017544409532725253,0.20064136784000003,0.18272622571428565,0.01826576,0.20017408084000002,0.20702785984000002
710000,../project < in.txt,0.2032932940685714,0.00026243934708671527,0.20326293564000003,0.18695108285714285,0.016186319999999997,0.20297535414,0.20388019014
720000,../project < in.txt,0.20647045873428574,0.000791668616668464,0.20621567652,0.18816273714285714,0.018187257142857145,0.20586508502,0.20898129302000001
730000,../project < in.txt,0.20951778433428572,0.0014323093602130982,0.20914922212,0.1904333742857143,0.018936251428571426,0.20842119662,0.21410251362
740000,../project < in.txt,0.2116899908857143,0.0003750629445392992,0.2115957471,0.19276021999999998,0.018804611428571427,0.2113095691,0.2127866391
750000,../project < in.txt,0.2162461631430769,0.004166519527450428,0.21474776322,0.19395356923076923,0.02215930461538461,0.21411905422,0.22977435522
760000,../project < in.txt,0.21804758946461542,0.0020567410060462385,0.21725158508000003,0.19849163076923076,0.01940854615384615,0.21692928908000003,0.22435625608000004
770000,../project < in.txt,0.22118944288153847,0.0020441264728902975,0.22046272242,0.2012600123076923,0.019784866153846153,0.21988944342,0.22762423342
780000,../project < in.txt,0.22282739252000003,0.0002900700478031122,0.22284032052000002,0.20351708769230767,0.019142355384615384,0.22232216352,0.22335128052
790000,../project < in.txt,0.22613792775692312,0.0012490961493773142,0.22549826468,0.20565643692307692,0.020340487692307695,0.22533328668000002,0.22956523868
800000,../project < in.txt,0.22847772790000004,0.0011738276706825407,0.22810661490000003,0.21063937538461536,0.017709455384615384,0.22785477390000003,0.23230532790000002
810000,../project < in.txt,0.23233061013666667,0.002992886602217435,0.23117179522000003,0.21427067999999994,0.017901866666666665,0.23075157522,0.24094664222
820000,../project < in.txt,0.23597994447333337,0.0034279707454128246,0.23452642864000003,0.21513417999999998,0.020662629999999998,0.23350926464000002,0.24392262864000003
830000,../project < in.txt,0.23663008672,0.0005177088174714881,0.23651916672,0.21640748666666665,0.020025556666666666,0.23606722522,0.23772588822000001
840000,../project < in.txt,0.24040668102999999,0.004413504079708281,0.23903286978000002,0.21946449666666668,0.020765366666666663,0.23864553728000001,0.25430892028
850000,../project < in.txt,0.24307774501666665,0.0021987010878682873,0.2426129706,0.22554183666666663,0.01736651666666667,0.24171779710000002,0.24978260710000003
860000,../project < in.txt,0.24477404095333333,0.0005740905578672571,0.24467684412000001,0.22439206666666664,0.020235633333333333,0.24403253912,0.24581340712000002
870000,../project < in.txt,0.2478020638866667,0.001440617969376607,0.24727191722000003,0.22710390666666666,0.02055360333333333,0.24657614722,0.25201751622
880000,../project < in.txt,0.2509321724909091,0.0033217559594335244,0.2498264704,0.2295077309090909,0.021271910909090908,0.24942730740000002,0.26083021440000004
890000,../project < in.txt,0.2528768952472728,0.0006714805436576841,0.25261759052000005,0.23375170363636363,0.018935467272727272,0.25225010252,0.25426695852000003
900000,../project < in.txt,0.2557302439145455,0.001022688982000823,0.25522618146000003,0.23834410545454549,0.01719764727272727,0.25476753946,0.25810752946000004
910000,../project < in.txt,0.2595813413199999,0.002837731763069165,0.25829054732,0.23922429818181812,0.020167814545454545,0.25801511132,0.26769259932
920000,../project < in.txt,0.26241559625272726,0.002967139780455993,0.26156849298,0.24458317636363633,0.017675061818181816,0.26080875398000003,0.27118246898000004
930000,../project < in.txt,0.2651273031181818,0.0030554015566406968,0.2644023763,0.24029907272727272,0.024653323636363637,0.2637446583,0.2742976723
940000,../project < in.txt,0.2670312024145455,0.0007582166693848587,0.26679964096000003,0.24483389636363634,0.022034381818181816,0.26629042596,0.26914208196
950000,../project < in.txt,0.2699252992709091,0.0016054661744524163,0.26940500018,0.24559686727272725,0.02414107090909091,0.26904281218000003,0.27470482318
960000,../project < in.txt,0.27317579148000004,0.0027996182323734055,0.27223771998,0.25270677999999996,0.02026252,0.27173524648,0.28104359448000005
970000,../project < in.txt,0.27609171832000007,0.0030555158687156306,0.27482855222,0.25030842,0.025572839999999996,0.27442552722,0.28444151922000005
980000,../project < in.txt,0.27793020444,0.0021206637338789585,0.27721697834000003,0.2598368999999999,0.017897859999999998,0.27668898134000003,0.28387927634000004
990000,../project < in.txt,0.28061862696,0.0006618420020755272,0.28056636966000004,0.25681704,0.02362002,0.27991211166,0.28204068366
1000000,../project < in.txt,0.28330983774,0.002046111753418097,0.28274833764000007,0.25457436,0.028562639999999993,0.28211097264,0.28909419364000005
1100000,../project < in.txt,0.32716261264,0.006320956773570652,0.32425828324,0.28921198,0.03774552,0.32355131124,0.34273075824
1200000,../project < in.txt,0.35295933918,0.0012261352335632535,0.35272863958,0.32113224,0.03161902,0.35186233508,0.35624354308
1300000,../project < in.txt,0.38322690351999994,0.005017530056671615,0.38160752072000004,0.3483591199999999,0.03463387999999999,0.38094805672000004,0.39741753472
1400000,../project < in.txt,0.41128523644000003,0.0004044209450183087,0.41124529414,0.37504802000000004,0.035962379999999995,0.41062429464000005,0.41187587464000003
1500000,../project < in.txt,0.44383781942,0.005557600936262581,0.44181761402,0.41125426000000004,0.032317019999999995,0.44095561152,0.45925649652
1600000,../project < in.txt,0.47198780698,0.004616413125135522,0.47031165228,0.42911454000000004,0.042586299999999994,0.46963400628,0.48485445728
1700000,../project < in.txt,0.5010111655999999,0.0013661974316961333,0.5009334843,0.4658907599999999,0.03479974,0.49909870730000006,0.5029790643000001
1800000,../project < in.txt,0.53248071314,0.00530887822387818,0.53128112444,0.48957251999999996,0.04259538,0.52854669544,0.54541440844
1900000,../project < in.txt,0.5599838887,0.0038432173008469974,0.558634952,0.52036832,0.039268960000000006,0.5575175490000001,0.5702253010000001
2000000,../project < in.txt,0.5909825598,0.0068629615163126175,0.5884113328,0.5455021,0.04512572,0.5868132858,0.6096379648000001
2100000,../project < in.txt,0.6426095230000001,0.0008346933568033253,0.6422956468000001,0.5888120800000001,0.05341883999999999,0.6416882453,0.6442150993000001
2200000,../project < in.txt,0.67121974794,0.0011844113996599748,0.6707188099400001,0.60732848,0.06351854,0.67010268644,0.67352211344
2300000,../project < in.txt,0.70097941168,0.003284152402161259,0.6996965504800001,0.63709712,0.06342032,0.69825456448,0.7089613864800001
2400000,../project < in.txt,0.7325776188800002,0.013351131276298842,0.7283069955800001,0.67396466,0.05819831999999999,0.7271161525800001,0.7704894455800001
2500000,../project < in.txt,0.7579394546,0.001899964295746382,0.7575878398000001,0.6929192800000001,0.06457634000000001,0.7560405328,0.7623393068000001
2600000,../project < in.txt,0.7920308396400001,0.010662219729494911,0.78693791804,0.7255705800000001,0.0659602,0.7852080760400001,0.81619357004
2700000,../project < in.txt,0.81750958784,0.003716854932257547,0.81581761584,0.75542314,0.06157784000000001,0.81497185734,0.82671898334
2800000,../project < in.txt,0.8455408135800001,0.0014434111199541808,0.8452119895800001,0.7788278399999999,0.06617648,0.8442602735800001,0.8492245895800001
2900000,../project < in.txt,0.8765436088600002,0.004817730541158272,0.8747535454600001,0.8061531399999999,0.06989838,0.8736648479600001,0.8896320869600001
3000000,../project < in.txt,0.90679925602,0.0040543492314773525,0.9052430383200001,0.8344453199999998,0.07182894000000001,0.9043725363200001,0.9172607863200001
3100000,../project < in.txt,0.9353140119400001,0.0015203006837008297,0.93529284834,0.8631007399999999,0.07169583999999998,0.9334729838400001,0.9385214818400001
3200000,../project < in.txt,0.9644123933200002,0.001474759334484121,0.96392037142,0.89102286,0.07284631999999999,0.96279809892,0.96795070792
3300000,../project < in.txt,0.9936195578,0.001994723663089015,0.9927575465,0.9182725600000001,0.07472537999999998,0.9920815625,0.9979822724999999
3400000,../project < in.txt,1.02387928464,0.002248249548238922,1.02306386424,0.9410340400000001,0.08220992,1.02186390774,1.02825268474
3500000,../project < in.txt,1.05541358248,0.0033145101999917897,1.0545098576799998,0.97914864,0.07567215999999997,1.05202568668,1.0604673116799999
3600000,../project < in.txt,1.0847807565799998,0.005475669826284338,1.08236659608,1.0020721199999998,0.08211296,1.08113769658,1.09660623758
3700000,../project < in.txt,1.1135945298999999,0.0021435479363941757,1.1129649941,1.0307247399999997,0.08225723999999998,1.1117817261,1.1190259771
3800000,../project < in.txt,1.14445636812,0.0034425241484386084,1.14312877902,1.0641291600000002,0.07962199999999998,1.1408223960200001,1.1510851130200002
3900000,../project < in.txt,1.1717768357799998,0.0011537054283194414,1.17140279938,1.07686704,0.09428044,1.17010788988,1.17429238788
4000000,../project < in.txt,1.2010955282,0.0019047575210131872,1.2006835481999998,1.1214747,0.07895424,1.1991557652,1.2061441361999998
4100000,../project < in.txt,1.2305505872399998,0.0015679622699133226,1.2303664511399999,1.13710164,0.09279176,1.22853117664,1.23343037864
4200000,../project < in.txt,1.31872223182,0.018410783338106678,1.3095926176200001,1.19715998,0.12082578000000002,1.3082921851200002,1.3595825481200001
4300000,../project < in.txt,1.35032259272,0.016044491367359248,1.3459374421199999,1.2339236999999998,0.11558241999999999,1.34115187762,1.39460028062
4400000,../project < in.txt,1.37603146646,0.0013757523050094585,1.37549297086,1.24531634,0.12987524,1.3743945268600002,1.37860472786
4500000,../project < in.txt,1.40560846926,0.0027167716279599624,1.4048594165600001,1.26780308,0.13699031999999997,1.40245729306,1.4115673830600002
4600000,../project < in.txt,1.4384228106,0.003914335623593457,1.4370552696,1.2985446399999998,0.13903316,1.4339518421,1.4442180721
